comment,Score,k_id
d6h7dgf,-0.625,5887
dfndg3k,-0.625,5888
dfv1kcw,-0.625,5889
dnz8qbz,-0.625,5890
do3y75g,-0.625,5891
do4e6zw,-0.625,5892
dow2ohz,-0.625,5893
dow2r5v,-0.625,5894
e5ibj71,-0.625,5895
dnbze6e,-0.625,5896
ehzg7bt,-0.625,5897
eos5p4z,-0.625,5898
dwmz1ze,-0.625,5899
fakgh1h,-0.625,5900
drd2jap,-0.63,5901
eln028i,-0.63,5902
etv7cud,-0.63,5903
esaf5au,-0.638,5904
dmuqcoe,-0.638,5905
dny5qgv,-0.638,5906
euaefq9,-0.638,5907
egpk08d,-0.638,5908
etill4c,-0.644,5909
ees732l,-0.646,5910
dsa0c39,-0.646,5911
e43ouv9,-0.646,5912
dkq1ll7,-0.646,5913
evd99jp,-0.646,5914
evdgvgi,-0.646,5915
exkc8fk,-0.646,5916
dvw00rp,-0.646,5917
e5gl2nq,-0.646,5918
ethiwcd,-0.646,5919
d8jwlz6,-0.646,5920
ejpy42e,-0.646,5921
eoj1hce,-0.646,5922
etb3zqh,-0.646,5923
dowqzqq,-0.652,5924
eu9zclo,-0.652,5925
czhs5i3,-0.659,5926
e7u5brv,-0.66,5927
e9unnsk,-0.66,5928
drdqpn6,-0.667,5929
dhq2fx3,-0.667,5930
es4x1d3,-0.667,5931
ed3iggp,-0.667,5932
ew8mxly,-0.667,5933
d6ooz58,-0.667,5934
do3x5mf,-0.667,5935
dp4lne1,-0.667,5936
e5gnvd4,-0.667,5937
e8d12h0,-0.667,5938
etfuq4s,-0.667,5939
ethkp4g,-0.667,5940
eua87q0,-0.667,5941
duk0agw,-0.667,5942
ecr1i8g,-0.667,5943
eqxdl8w,-0.667,5944
eqy1bhp,-0.667,5945
df9jtw5,-0.667,5946
czjg5d8,-0.681,5947
e7wlwkh,-0.681,5948
el00x0o,-0.681,5949
e7v4xlh,-0.688,5950
efob0ra,-0.688,5951
es4sb22,-0.688,5952
d2v49sj,-0.688,5953
d3lvktn,-0.688,5954
d6h2gd7,-0.688,5955
e35o339,-0.688,5956
e8dzfyr,-0.688,5957
ecd94y3,-0.688,5958
efcvu3s,-0.688,5959
efnhndz,-0.688,5960
ddhlgmp,-0.688,5961
e7vrtwm,-0.696,5962
e34j4uu,-0.702,5963
efc5qwj,-0.702,5964
eud1nsw,-0.708,5965
evew565,-0.708,5966
d3q5qmu,-0.708,5967
d9ccs0s,-0.708,5968
d9gywd6,-0.708,5969
drqelkm,-0.708,5970
etig6e7,-0.708,5971
doublzm,-0.708,5972
elsi5cg,-0.708,5973
dp4a7ne,-0.717,5974
d3umaqb,-0.729,5975
dg1sta2,-0.729,5976
ebuwp6n,-0.75,5977
ekdepvq,-0.75,5978
emdf6h3,-0.75,5979
eoj1v3y,-0.75,5980
edtu3w8,-0.75,5981
efb0uqk,-0.761,5982
em6cjou,-0.766,5983
e4t9mgp,-0.766,5984
e35vwp5,-0.771,5985
eg2vzyl,-0.771,5986
eua8xkk,-0.771,5987
efhwhh8,-0.771,5988
d2w63xj,-0.787,5989
e0l21wl,-0.792,5990
e82gs51,-0.792,5991
emxg07b,-0.792,5992
d3pmix8,-0.812,5993
doce8dj,-0.812,5994
eamstln,-0.812,5995
eega1ew,-0.812,5996
efr3in6,-0.812,5997
eo9t6c2,-0.812,5998
efc9gzo,-0.875,5999
ehxhsx8,-0.889,6000
