comment_id,post_id,offensiveness_score
em9xdv4,bjlq40,-0.292
em9y9s7,bjlq40,-0.208
ema76oa,bjlq40,-0.25
emabtn8,bjlq40,-0.021
emb3t0o,bjlq40,-0.458
embdxs5,bjlq40,-0.213
embhlvo,bjlq40,-0.125
embi91i,bjlq40,0.702
emdf6h3,bjlq40,-0.75
emq9zd3,blot4j,0.468
emqaydd,blot4j,-0.083
emqo5ag,blot4j,0.146
emqr9ez,blot4j,-0.273
emr2f5m,blot4j,0.625
emr4mb8,blot4j,-0.17
emrj8gk,blot4j,0.062
ems0tfg,blot4j,0.479
emti5o4,bm3ev4,0.255
emtrol4,bm3ev4,-0.404
emtt812,bm3ev4,0.771
emtvdzo,bm3ev4,-0.208
emtypz7,bm3ev4,-0.146
emtz1hg,bm3ev4,0.447
emu72gy,bm3ev4,0.771
emu7vw1,bm3ev4,0.333
emvfays,bm966s,-0.292
emvfr3j,bm966s,-0.532
emvrppa,bm966s,-0.604
emvz9ip,bm966s,-0.104
emw5osi,bm966s,-0.396
emxadey,bm966s,0.708
emxg07b,bm966s,-0.792
emxpu9f,bm966s,-0.25
emxuzrs,bm966s,-0.479
emxy4ho,aaahgo,0.417
enedftc,bobmi8,0.083
enefnlr,bobmi8,-0.447
eneheuf,bobmi8,0.021
eneitr1,bobmi8,-0.5
eneome5,bobmi8,-0.167
enfjwhq,bobmi8,-0.438
enflspb,bobmi8,-0.156
enh82vb,bok9th,-0.021
enhxdv0,bok9th,0.208
enhy02j,bok9th,0.562
enia4g5,bok9th,0.146
enin4x5,bok9th,-0.062
enj9kjz,bok9th,0.208
ennk54d,bok9th,-0.062
eno3ah2,bok9th,0.457
enojmsm,bok9th,-0.104
enoskqf,bok9th,0.125
enpo9ee,bok9th,0.894
eo344qr,bqau0z,-0.562
eo3b771,bqau0z,-0.583
eo3pf3q,bqau0z,-0.333
eo3pgka,bqau0z,-0.312
eo4kab3,bqau0z,0.708
eo605r3,bqau0z,-0.188
eo62nz0,bqau0z,-0.438
eo6pqhy,bqau0z,0.312
eo6xqnd,bqau0z,-0.562
eo7vf30,bqau0z,-0.229
eo9t6c2,bqau0z,-0.812
eo9v8hp,bqau0z,0.146
eofn52m,brpzpi,-0.188
eogkn3c,brpzpi,0.104
eogpaql,brpzpi,0
eogz9eh,brpzpi,-0.271
eoj04qn,brpzpi,-0.104
eoj1hce,brpzpi,-0.646
eoj1v3y,brpzpi,-0.75
eok8ah0,brpzpi,0.083
eooegqj,brpzpi,-0.021
eopljkl,brpzpi,0.021
eort5vt,bsudch,-0.562
eortob9,bsudch,0.761
eos4j2y,bsudch,0.042
eos5p4z,bsudch,-0.625
eosygsi,bsudch,0.688
eotzk1l,bsudch,0.208
eoyo24k,btiggu,0.125
eoz4rng,btiggu,0.854
eoz7th2,btiggu,-0.354
eoz8bp1,brpzpi,0.812
eozashp,btiggu,-0.312
eozfzjj,bg0wwj,0.708
eozu37v,btiggu,0.739
eozy1tx,btiggu,-0.229
ep0y8ok,btohy4,0.729
ep1nqfa,btohy4,0.083
ep1q2g9,btiggu,-0.125
ep1sp2s,btohy4,-0.604
ep1v04g,btohy4,0.478
ep23evs,btohy4,0.583
ep28ctf,btiggu,0.848
ep30pst,btiggu,0.128
ep35d1h,btohy4,-0.149
ep35njj,btohy4,-0.604
ep4eutm,btohy4,-0.042
ep4ex0m,btohy4,-0.167
ep4itmh,btybei,0.417
ep4wp9s,btohy4,0.354
ep4yq4m,btohy4,-0.532
ep51rrb,btybei,0.438
ep5513h,btohy4,-0.125
ep6cwss,btybei,0.396
ep6dqnk,btybei,0.66
ep6taht,btybei,0.106
ep795d9,btybei,0.021
ep8tmfb,btybei,0.792
epb4j21,btybei,0.542
epdspfx,btiggu,0.604
epgg4oo,btybei,0.062
eq6u2pw,bxhus9,0.5
eq6ve9l,bxhus9,-0.34
eq6yjuu,bxhus9,-0.146
eq6z8bi,bxhus9,0.667
eq75xn2,bxhus9,0.848
eq8yrpa,bxhus9,-0.208
eq9hp7e,bxhus9,0.042
eq9ieid,bxhus9,0.021
eqc2p84,bsudch,0.271
eqxdl8w,bzvba5,-0.667
eqy1bhp,bzvba5,-0.667
eqy68qj,bzvba5,0.604
eqy8y8u,bzvba5,-0.229
eqy9922,bzvba5,-0.354
eqz0d45,bzvba5,-0.125
eqz8jlk,bzvba5,-0.5
eqz8vsw,bzvba5,-0.083
eqzfiub,bzvba5,0.106
eqzgjxu,bzvba5,-0.25
eqztfab,bzvba5,0.13
er190yz,bzvba5,0.208
er4rhcm,c0hsjt,0.596
er5b3dx,c0hsjt,-0.083
er5cii7,c0hsjt,-0.188
er5fsfp,c0hsjt,0.34
er5gwqn,c0hsjt,-0.5
er5mne3,c0hsjt,-0.064
er5ufet,c0hsjt,-0.229
er5wgax,c0hsjt,0
er5zp4k,c0hsjt,-0.255
er5zq69,c0hsjt,-0.229
er63o0f,c0hsjt,-0.479
er649uj,c0hsjt,0.128
er6bn5g,c0hsjt,-0.125
er6dgkn,c0hsjt,-0.104
er6nx2i,c0hsjt,-0.542
er6o9ll,c0hsjt,-0.271
er6qi38,c0hsjt,-0.042
er6sd68,c0hsjt,-0.417
er79z2d,c0hsjt,-0.128
erik7iu,c25g90,-0.021
erikosg,c25g90,0.229
eriyacn,c25g90,0.354
erj11mz,c25g90,-0.146
erj2wz0,c25g90,-0.417
erjbg03,c25g90,0.188
erjbk76,c25g90,-0.146
erjf9ss,c25g90,0.021
erjipbw,c25g90,-0.458
erlbgd2,c25g90,-0.354
es9pjfw,bxhus9,-0.255
esi9njz,c7ym48,-0.167
esicurf,c7ym48,-0.022
esiz1fp,c7ym48,0.681
esj2tqw,c7ym48,-0.542
esj7mlv,c7ym48,0.396
esjonaw,c7ym48,0.083
esk0ygz,c7ym48,-0.188
esl8bc4,c7ym48,-0.021
esmy11e,c7ym48,0.333
eszg1hp,c7ym48,-0.312
et613be,bm966s,-0.021
eto7zyc,c25g90,0.229
eu1zfe5,ce8a26,-0.229
eu22gvu,ce8a26,0.091
eu24jhp,ce8a26,0.312
eu24qkt,ce8a26,-0.125
eu25fum,ce8a26,0.271
eu2672b,ce8a26,-0.17
eu291d8,ce8a26,0.188
eu2awsq,ce8a26,0.167
eu2gzu6,ce8a26,-0.191
eu31xon,ce8a26,0.083
eu3snvz,ce8a26,-0.125
eu459gg,ce8a26,0.167
eudqpp4,ave6iy,0.489
ev5nk98,cigw4n,0
ev5thft,cigw4n,0.021
ev5uj88,cigw4n,-0.542
ev5wt5d,cigw4n,0.833
ev5xujy,cigw4n,-0.104
ev5z661,cigw4n,-0.188
ev5zaup,cigw4n,0.792
ev6015s,cigw4n,0.125
ev62bsl,cigw4n,-0.229
ev6kqoi,cigw4n,-0.043
evbr05g,amyvbq,-0.229
ewiz774,coinl4,-0.458
ewjjf3t,coinl4,0.417
ewkdy05,coinl4,-0.574
ewkn138,coinl4,-0.326
ewl9oz5,coinl4,0.292
ewlb8kx,coinl4,0.413
ewlbpp1,coinl4,0.646
ewlcnpz,coinl4,-0.562
ewldij0,coinl4,0
ewlg1r6,coinl4,-0.083
ewqzihq,coinl4,0.021
ewujvdj,coinl4,0.196
eym5c9w,cxkebp,-0.104
eymgg49,cxkebp,-0.106
eymiuml,cxkebp,0.354
eymo7xx,cxkebp,0.681
eymvpqn,cxkebp,-0.37
eymxw45,cxkebp,-0.479
eyn94go,cxkebp,-0.146
eynenr5,cxkebp,-0.604
db5m91f,5i5ygu,0.125
db646q3,5i5ygu,0.128
db6gk7s,5i5ygu,-0.149
db6kxro,5i5ygu,0.354
db6ncuo,5i5ygu,-0.25
db6rp8g,5i5ygu,-0.375
db6yc7i,5i5ygu,-0.255
db6z8ow,5i5ygu,0.104
db74fcx,5i5ygu,-0.042
db7nfyc,5i5ygu,-0.417
db7sw2r,5i5ygu,0.479
dbif3ev,5jrpr3,0.167
dbignnf,5jrpr3,0.708
dbigp0i,5jrpr3,0.083
dbih596,5jrpr3,-0.426
dbiha1u,5jrpr3,-0.213
dbihfhm,5jrpr3,-0.354
dbihsbl,5jrpr3,0.167
dbihtcp,5jrpr3,0.125
dbihx3j,5jrpr3,-0.021
dbihyps,5jrpr3,0.062
dbiixtm,5jrpr3,0.042
dbira9u,5jrpr3,0.646
dbirtng,5jrpr3,-0.354
dbvadnn,5lflu1,0.438
dbvb2ep,5lflu1,-0.234
dbvbhyi,5lflu1,-0.146
dbvcq6n,5lflu1,-0.25
dbve2v6,5lflu1,0.375
dbve3h5,5lflu1,0.083
dbvf0eg,5lflu1,0.021
dbvg3yu,5lflu1,0.083
dbvooyr,5lflu1,0
dbvp0oh,5lflu1,0.479
dbvq1yy,5lflu1,0.511
dbvrxcb,5lflu1,-0.167
dbvtiom,5lflu1,0.125
dbvtqrn,5lflu1,-0.208
dbvuww7,5lflu1,-0.208
dbwon9j,5lflu1,0.188
dbwzo7w,5lflu1,0.208
dei4vqo,5xgpp4,-0.167
dei72qi,5xgpp4,-0.021
dei86j1,5xgpp4,-0.208
dei88b6,5xgpp4,-0.271
dei9bpx,5xgpp4,-0.042
deih8tv,5xgpp4,-0.271
deiha92,5xgpp4,-0.042
deijgyz,5xgpp4,0.25
deinahd,5xgpp4,-0.021
deiwayp,5xgpp4,-0.128
df8fold,60oiiv,0.521
df8k0mj,60oiiv,-0.062
df8nyy3,60oiiv,0.83
df8wq7i,60oiiv,-0.375
df8y17v,60oiiv,-0.312
df9jtw5,60oiiv,-0.667
df9kyx6,60oiiv,-0.25
dgjkrbx,66m4c1,-0.354
dgjunkm,66m4c1,-0.188
dgjv4uz,66m4c1,0.521
dgjvbgd,66m4c1,-0.167
dgjw89j,66m4c1,0
dgjy7yj,66m4c1,-0.106
dgjy9mg,66m4c1,0.458
dgka2oq,66m4c1,-0.333
dgkw7bm,66m4c1,-0.447
dglens2,66m4c1,0.188
dglri1l,66m4c1,-0.521
dh7lyhw,60oiiv,-0.104
divzgdk,6h6s8t,-0.213
diw0cpb,6h6s8t,0.312
diw5iou,6h6s8t,0.083
diw5t9w,6h6s8t,0.125
diw65w4,6h6s8t,0.25
diwf06v,6h6s8t,-0.208
diwvptu,6h6s8t,0.333
diwywof,6h6s8t,0.229
dix1gnm,6h6s8t,-0.229
dix8smx,6h6s8t,-0.104
dix9s4l,6h6s8t,-0.208
diy6q9l,6h6s8t,0.062
diyso57,6h6s8t,-0.104
dou6ofa,78ih3b,-0.457
doublzm,78ih3b,-0.708
doud2zo,78ih3b,0.065
douilmu,78ih3b,0.812
doukfes,78ih3b,0.717
dove5ug,78ih3b,-0.208
dp1t4o2,78ih3b,-0.062
dp9w0sq,7afzk6,0.065
dpa1x36,7afzk6,-0.062
dpa3tyk,7afzk6,-0.479
dpap6bs,7afzk6,-0.146
dpbcw79,7afzk6,0.083
dpz1urk,7afzk6,0.5
dq742wr,7erver,0.043
dq77cq7,7erver,0.417
dq8plmo,7erver,0.062
dq9laq8,7erver,-0.085
dqag0qt,7erver,-0.146
dqdm4a2,7erver,-0.167
dqgii5l,7g4za4,0.25
dqgit68,7g4za4,0.625
dqglj9i,7g4za4,0.417
dqgnv65,7g4za4,0
dqh454t,7g4za4,-0.062
dqh9cww,7g4za4,0.362
dqik4pu,7g4za4,-0.167
dqoepw6,7g4za4,0.021
dqop8z7,7g4za4,-0.396
dqyn8nt,7igdjh,-0.083
dqynopu,7igdjh,0
dqyo0lz,7igdjh,0.532
dqyop1e,7igdjh,0.188
dqyp21y,7igdjh,0.312
dqyrf3n,7igdjh,0.188
dqyrr7z,7igdjh,0.188
dqyvkzn,7igdjh,-0.042
dqyvy0n,7igdjh,0
dqyw8ua,7igdjh,0.292
dqyy2x3,7igdjh,0.146
dqyzwxa,7igdjh,0.083
dqz0ykg,7igdjh,-0.34
dqz2gob,7igdjh,-0.062
dqz2m3n,7igdjh,0.333
dqz3k0o,7igdjh,0.34
dqz3upm,7igdjh,0.292
dqz43nx,7igdjh,0.104
dqz4ien,7igdjh,0.604
dqz4l8n,7igdjh,0
dqz4qpz,7igdjh,0.062
dqzsr59,7igdjh,0.208
dr18esn,7igdjh,0.833
duw6bef,7afzk6,0.383
duwkk8x,80lk2e,0.723
duwkmjc,80lk2e,0.812
duwl7ln,80lk2e,-0.522
duwndbk,80lk2e,-0.021
duxchsn,80lk2e,-0.25
duxighn,80lk2e,-0.208
duxq5ry,80lk2e,0.167
dwd9d1h,87icwb,-0.521
dwda27r,87icwb,-0.542
dwda9go,87icwb,-0.34
dwdgeio,87icwb,-0.062
dwdnelq,87icwb,0.729
dweznlg,87icwb,0.104
dwf4l9u,87icwb,-0.167
dwmd416,88naqx,0.5
dwmhgkg,88naqx,-0.312
dwmhy0b,88naqx,-0.125
dwmm1kh,88naqx,0.229
dwmp2h2,88naqx,0.812
dwmxlmr,88naqx,0.229
dwmy22l,88naqx,0
dwmz1ze,88naqx,-0.625
dwn1o00,88naqx,-0.104
dwn64kf,88naqx,-0.511
dwn8dv8,88naqx,-0.167
dwna0kn,88naqx,-0.042
dwnikc3,88naqx,0.104
dwt4qwn,88naqx,0.188
dwxhjvh,8ab1ha,-0.146
dwxic4f,8ab1ha,-0.239
dwxolzb,8ab1ha,-0.521
dwxs838,8ab1ha,-0.128
dwyf4ix,8ab1ha,0.729
dwyfu95,8ab1ha,-0.229
dwyhjss,8ab1ha,-0.021
dwyivni,8ab1ha,0.333
dwyj9my,8ab1ha,0
dwywz44,8ab1ha,0.167
dwz1d9s,8ab1ha,0.417
dwzc19j,8ab1ha,0.979
dya88r2,8ga8nm,-0.5
dya9gnc,8ga8nm,0.625
dyacr7r,8ga8nm,0.542
dyaiv6k,8ga8nm,0.064
dybhzp4,8ga8nm,0.104
dybkevn,8ga8nm,-0.167
dybs5o1,8ga8nm,0.688
dybsni4,8ga8nm,-0.104
dybwtzx,8ga8nm,0.062
dyc29wj,8ga8nm,0.125
dyc33wb,8ga8nm,0.104
dyc7nwm,8ga8nm,-0.208
dyy5ya5,8jabys,0.188
dyy7zrr,8jabys,-0.042
dyy8x6y,8jabys,0.667
dyy97mi,8jabys,-0.128
dyykg2w,8jabys,0
dyylwv8,8jabys,0.354
dyyn38j,8jabys,0.146
dyyo9cy,8jabys,0.146
dyz7l9h,8jabys,-0.312
dyzahss,8jabys,-0.021
dyzdeit,8jabys,0.271
dyze2bw,8jabys,0.104
dyzfqrg,8jabys,0.022
dyzkqqn,8jabys,0.312
dz025sn,8jabys,-0.064
dzak33n,87icwb,-0.521
dzg2n96,8lia9i,-0.085
dzg7tz8,8lia9i,0.146
dzgf992,8lia9i,0.729
dzggdxg,8lia9i,0.729
dzgiz1s,8lia9i,-0.362
dzglylb,8lia9i,0.583
dzgo1re,8lia9i,0.667
dzgruec,8lia9i,0.438
dzgvjxz,8lia9i,0.562
dzgwe9e,8lia9i,0.312
dzgz6k9,8lia9i,0.188
dzgzlk9,8lia9i,-0.091
dzgzvxp,8lia9i,-0.021
dzhi92q,8lia9i,0
dzhlibh,8lia9i,-0.062
dzhurgm,8lia9i,0.167
e07ccvl,8ozkp0,-0.396
e07dc4r,8ozkp0,-0.375
e07inr6,8ozkp0,-0.271
e07xbl2,8ozkp0,0.354
e08dnqe,8ozkp0,-0.104
e08k61v,8ozkp0,0.583
e08p0wr,8ozkp0,-0.417
e09ezih,8ozkp0,-0.271
e09f3r8,8ozkp0,-0.021
e0adlek,8ozkp0,0.042
e1eykbc,8uf67b,0.062
e1ez888,8uf67b,-0.083
e1f0mqu,8uf67b,-0.022
e1f0vv4,8uf67b,-0.021
e1f9t6m,8uf67b,0.312
e1fc047,8uf67b,-0.149
e1fc76h,8uf67b,0.396
e1fcu7q,8uf67b,-0.229
e1ff7qt,8uf67b,0.146
e1fi2gc,8uf67b,-0.146
e1gb9kn,8uf67b,0.708
e1ge1vn,8uf67b,-0.083
e1hqq5n,8uf67b,-0.062
e1my8ld,8uf67b,-0.146
e1u4h3v,8wb9kx,-0.458
e1u50rt,8wb9kx,-0.348
e1u5mgh,8wb9kx,0.604
e1u6dvq,8wb9kx,0.638
e1ui7d9,8wb9kx,0.625
e1ukcsc,8wb9kx,-0.104
e1un0qm,8wb9kx,0.875
e1un4v0,8wb9kx,-0.375
e1vkbkc,8wb9kx,0.375
e1w5rq9,8wb9kx,-0.617
e1w5xju,8wb9kx,-0.271
e1w6l7i,8wb9kx,0.312
e1w96vr,8wb9kx,-0.326
e2v8met,912tq0,-0.062
e2v9h4b,912tq0,0.75
e2va6ii,912tq0,-0.125
e2veb51,912tq0,-0.125
e2vmfez,912tq0,-0.562
e2vpff9,912tq0,-0.604
e2w04bb,912tq0,0.083
e2w08ay,912tq0,0.812
e2w3xzv,912tq0,0.125
e2wdsk0,912tq0,-0.438
e2x0luw,912tq0,0.542
e3k8n6s,94chba,-0.191
e3k9sgv,94chba,-0.458
e3kax80,94chba,-0.298
e3kbqqs,94chba,-0.562
e3kc74h,94chba,-0.083
e3lg1d3,94chba,0.333
e3lglng,94chba,-0.229
e3lhoca,94chba,-0.312
e3ll9oj,94chba,0.458
e3lvh0t,94chba,-0.042
e3m5z4k,94chba,0.479
e4cf06b,97yuhj,-0.417
e4crrhb,97yuhj,-0.146
e4d42m2,97yuhj,-0.271
e4dqwqp,97yuhj,0.417
e4dt1pk,97yuhj,-0.188
e4dx6mw,97yuhj,-0.229
e4ep6rp,97yuhj,0.125
e4sz54e,9a5sv0,-0.208
e4szbpt,9a5sv0,0.542
e4szzqx,9a5sv0,-0.17
e4t1nb1,9a5sv0,0.229
e4t39g9,9a5sv0,-0.25
e4t694g,9a5sv0,0.298
e4t70zo,9a5sv0,0.13
e4t78f1,9a5sv0,-0.064
e4t7gr8,9a5sv0,0.708
e4t99ea,9a5sv0,-0.167
e4t9mgp,9a5sv0,-0.766
e518spk,9b90a7,-0.458
e51a7hu,9b90a7,0.062
e51hli2,9b90a7,-0.106
e51hqzg,9b90a7,-0.292
e524w4l,9b90a7,-0.271
e52gd1j,9b90a7,0
e52tb9g,9b90a7,0.646
e53aajj,9b90a7,-0.167
e53b89f,9b90a7,0.375
e8aosmm,9qnyc8,0.766
e8av0gx,9qnyc8,-0.479
e8b1uuy,9qnyc8,0.022
e8cbk9z,9qnyc8,-0.583
e8cky1a,9qnyc8,-0.167
e8cs6px,9qnyc8,-0.125
e8tlzw9,9t48k1,-0.289
e8tpglx,9t48k1,-0.271
e8tq6x0,9t48k1,-0.2
e8tsuf4,9t48k1,-0.375
e8u51le,9t48k1,-0.17
e8u5dqz,9t48k1,-0.208
e8u7ocp,9t48k1,-0.042
e8v2p4v,9t48k1,0.021
ear0xs7,a1mlf3,0.042
ear4rpf,a1mlf3,-0.229
earedr0,a1mlf3,0.478
earigee,a1mlf3,0.438
earpybo,a1mlf3,0.417
easg5rt,a1mlf3,0.739
eashvvk,a1mlf3,0.688
easpdmv,a1mlf3,-0.396
easr54w,a1mlf3,0.042
easroza,a1mlf3,0.792
eatf8rb,a1mlf3,-0.042
eav0vna,a1mlf3,-0.354
ec49tgj,a7mz9n,0.646
ec4eu3u,a7mz9n,0.604
ec4ky3p,a7mz9n,-0.438
ec4m3ll,a7mz9n,-0.021
ec4oyoy,a7mz9n,-0.146
ec4ukcw,a7mz9n,-0.149
ec4xau7,a7mz9n,0.792
ec4zipt,a7mz9n,-0.125
ec52s2d,a7mz9n,0.37
ec6dojf,a7mz9n,-0.191
ec6szh7,a7mz9n,0.745
ec6y727,a7mz9n,0.458
ec70b7k,a7mz9n,0.646
ec7u7l9,a7mz9n,-0.167
ec9ruxs,a8djbl,-0.542
eca9dpy,a8djbl,-0.292
ecbm7v6,a8djbl,-0.062
ecbrmmj,a8djbl,-0.375
ecby3pe,a8djbl,0.042
ecmy7ak,a9v9st,-0.042
ecn5h9u,a9v9st,-0.152
ecnx4v8,a9v9st,0.17
ecphhzs,a9v9st,0.042
ecpu1h3,a9v9st,0.938
ecs97yx,a9v9st,-0.553
ecwwc2z,a9v9st,-0.17
edm2rh2,ae20cn,-0.167
edm34md,ae20cn,-0.362
edm76fq,ae20cn,0.17
edmbkqo,ae20cn,0.625
edmf0kr,ae20cn,-0.043
ednd959,ae20cn,0.375
ednfbzq,ae20cn,0.375
ednfjxb,ae20cn,0.042
edsnhr1,aeu81p,0.625
edsx4av,aeu81p,0.468
edt029s,aeu81p,0.208
edt1w22,aeu81p,0.229
edt5frr,aeu81p,0.354
edt6dr2,aeu81p,0.196
edt9r9e,aeu81p,-0.085
edtu3w8,aeu81p,-0.75
edtxi4y,aeu81p,-0.234
edvgvwi,aeu81p,0.848
edvh673,aeu81p,0.25
edvq0ro,aeu81p,0.479
edxogy3,aeu81p,0.125
ee1u1to,aeu81p,0.583
efdf3ya,aldyj1,-0.25
efdha44,aldyj1,-0.021
efdj71l,aldyj1,0.021
efdmmiz,aldyj1,0.229
efeix8i,aldyj1,-0.333
efewx6s,aldyj1,-0.354
efeytjt,aldyj1,-0.062
efez5n3,aldyj1,0.085
efezv8y,aldyj1,0.646
eff3y6z,aldyj1,-0.104
eff699o,aldyj1,0.854
efff95b,aldyj1,-0.167
efge563,alqlir,-0.312
efgf4cd,alqlir,-0.271
efggv1g,alqlir,0.271
efgqz9n,alqlir,-0.521
efgyop6,alqlir,-0.17
efh8uge,alqlir,0.021
efh957m,alqlir,-0.208
efi04t2,alqlir,-0.458
efiamiq,alqlir,-0.562
efimafc,alqlir,-0.188
efimitc,aldyj1,0.083
efjxs0d,alqlir,-0.375
efnnvw2,alqlir,-0.125
eg7iobd,apd57h,0.553
eg7jjex,apd57h,-0.292
eg7osl7,apd57h,-0.152
eg81qu1,apd57h,-0.062
eg8huzh,apd57h,-0.188
eg97sw6,apd57h,0.083
eg99eks,apd57h,-0.188
ega4m8f,apd57h,-0.125
egtg44b,ascx8p,0.333
egttgho,ascx8p,0.042
egtuczn,ascx8p,-0.125
egtvwz7,ascx8p,-0.146
egtw77z,ascx8p,-0.333
eguggj4,ascx8p,-0.5
eguw83l,ascx8p,0.229
egvf1pl,ascx8p,0.5
egvgpjb,ascx8p,-0.021
egvhsjh,ascx8p,0.739
egvsynv,ascx8p,0.104
egw9te8,ascx8p,0.417
egwzq8i,ascx8p,0.229
eh23bhr,ascx8p,0.229
ehsuryz,axdh75,0.104
ehsy9ij,axdh75,0
eht1i7c,axdh75,-0.532
eht5571,axdh75,-0.25
ehv201d,axdh75,0.188
ehv2735,axdh75,0.062
ehv4crm,axdh75,0.375
ehv7ni7,axdh75,0.271
ehvdpx1,axdh75,0.271
ehwp2u0,axdh75,0.064
eib5ncs,azxg1s,0.667
eibaphu,azxg1s,-0.104
eibb9li,azxg1s,0.083
eidonzs,azxg1s,0.085
eigcnxn,alqlir,0.809
eilff5g,b1eptl,-0.458
eilgdjo,b1eptl,0.167
eimkfwl,b1eptl,0.75
eimm4y9,b1eptl,0.064
ein68x2,b1eptl,-0.457
eio1j87,b1eptl,0.333
eip63jz,b1eptl,-0.146
eir8ink,b28d9x,0.604
eir9m68,b28d9x,-0.196
eirdzgd,b28d9x,-0.062
eirkdbk,b28d9x,0.604
eis452a,b28d9x,0.062
eis4ieb,b28d9x,0.062
eis64od,b28d9x,0.208
eisey77,b28d9x,-0.146
eisv9tt,b28d9x,0.362
eit1uah,b28d9x,0.261
eitew6w,b28d9x,0.312
ejewyi2,b1eptl,-0.042
ejtui8k,b7qmzy,-0.229
ejtur60,b7qmzy,-0.062
eju2se1,b7qmzy,0.208
eju4c7t,b7qmzy,-0.333
ejupdp0,b7qmzy,0.396
ejuq4qs,b7qmzy,0.042
ejvacx2,b7qmzy,-0.479
ejvbsj3,b7qmzy,0.854
ejwjlqs,b7qmzy,-0.106
ejzs7dx,b7qmzy,-0.125
ek30i8f,b7qmzy,0.383
ek6c4z9,b9r5eo,0.417
ek6x3yk,b9r5eo,0
ek6zm05,b9r5eo,0.646
ek716v8,b9r5eo,0.667
ek72b18,b9r5eo,-0.042
ek76ztr,b9r5eo,-0.021
ek782h7,b7qmzy,0.896
ek7kzci,b9r5eo,-0.25
ek7ryo4,b9r5eo,-0.458
ek7xa70,b9r5eo,0.792
ekz4f32,bdlby1,-0.062
ekz5xhg,bdlby1,-0.375
ekzd73h,bdlby1,0.304
el09lx7,bdlby1,0.553
el0r56w,bdlby1,-0.229
el0vx39,bdlby1,-0.438
el0yeua,bdlby1,-0.532
el118aj,bdlby1,-0.125
el1acqj,bdlby1,-0.333
el1m80y,bdlby1,-0.404
el1rdcn,bdlby1,-0.083
el2t8dw,bdlby1,0
el690gw,bdlby1,-0.283
enmg7bm,bdlby1,0.042
ernd62s,c2y0hk,0.149
eroutet,c2y0hk,0.152
erow59v,c2y0hk,-0.298
erozqxs,c2y0hk,0.271
erp7awd,c2y0hk,0.812
erryp5i,c2y0hk,0.326
etb3zqh,capn2q,-0.646
etbyzqi,capn2q,0.5
etc6h0r,capn2q,-0.062
etc6r1n,capn2q,-0.229
etcbo4q,capn2q,-0.522
etiv11p,capn2q,0.085
eyh647v,cwzrrq,-0.229
eyh6jzo,cwzrrq,-0.146
eyhasgh,cwzrrq,-0.062
eyicob1,cwzrrq,-0.188
eyigknd,cwzrrq,0.217
eyk1fmw,cwzrrq,-0.065
eyk925r,cwzrrq,-0.208
eykd2cm,cwzrrq,0.333
eykdw2n,cwzrrq,0.646
eyke4rg,cwzrrq,-0.271
eykgkx6,cwzrrq,-0.167
eykwr80,cwzrrq,-0.167
eylm9ne,cwzrrq,0.674
cxn3ona,3vdy9k,0.042
cxn4mbq,3vdy9k,0.234
cxn4si0,3vdy9k,0.125
cxn74pw,3vdy9k,0.021
cxngp58,3vdy9k,0.125
cxnhcwb,3vdy9k,0.255
cyv1v2c,40jlbb,0.188
cyv4fip,40jlbb,-0.17
cyv4kde,40jlbb,0.042
cyv67hf,40jlbb,-0.271
cyv6j5z,40jlbb,-0.104
cyv75ga,40jlbb,-0.396
cyvbw0y,40jlbb,-0.312
cyvh2zr,40jlbb,-0.021
cz2zjum,41j6xk,-0.146
cz318x3,41j6xk,-0.271
cz31x9s,41j6xk,0.438
cz32o47,41j6xk,0.042
cz34z4l,41j6xk,0.312
cz3avfz,41j6xk,-0.396
cz3bdoz,41j6xk,-0.021
cz3dmkn,41j6xk,0.043
cz3eimo,41j6xk,-0.312
cz46rlh,41j6xk,-0.292
cz47ztg,41j6xk,-0.25
d7jpxv8,52eri0,0.292
d7jzbqr,52eri0,0.062
d7k3sfj,52eri0,-0.146
d7k76iq,52eri0,0
d7kbktu,52eri0,0.062
d7ki568,52eri0,0.104
d7klzht,52eri0,0.787
d7krmb3,52eri0,0.4
d8n289i,56wb3z,-0.277
d8n2tg6,56wb3z,0
d8n8tgg,56wb3z,-0.348
d8najbo,56wb3z,-0.25
d8nbbax,56wb3z,0.125
d8nbq2i,56wb3z,-0.125
d8nsr0y,56wb3z,-0.042
d8nzz1o,56wb3z,0.292
d8o05c9,56wb3z,0.438
d8ob6k2,56wb3z,-0.167
da73wt6,5dskku,-0.087
da76oj3,5dskku,-0.196
da7ids1,5dskku,0.277
da7wcir,5dskku,-0.188
da7y2dm,5dskku,0.875
da81yrm,5dskku,0.426
da8f5f9,5dskku,0.043
dbdu3v7,5j6o1m,-0.532
dbdxbvn,5j6o1m,-0.042
dbdxl20,5j6o1m,-0.083
dbdyaxm,5j6o1m,0.208
dbdz0lv,5j6o1m,-0.125
dbe2bdn,5j6o1m,0.106
dbe3fos,5j6o1m,-0.021
dbe3xir,5j6o1m,0.167
dbe4a03,5j6o1m,0.625
dbemq3j,5j6o1m,-0.417
dbepxmb,5j6o1m,-0.167
dbf0o4u,5j6o1m,-0.125
dbf1cxq,5j6o1m,-0.083
dbf5kpi,5j6o1m,-0.229
dd0umya,5qo0j3,-0.229
dd0wk9p,5qo0j3,0.354
dd10tan,5qo0j3,0.244
